product_url,category,product_name,stock_type,brand,price,discount,sale_price,description,size_and_fit,detaila_and_care,product_code,
https://www.net-a-porter.com/en-in/shop/product/veronica-beard/clothing/blazers/bexley-dickey-button-embellished-linen-blend-blazer/1647597336245448,coats and jackets,Bexley Dickey button-embellished linen-blend blazer,,VERONICA BEARD,"$998/ Approx. ₹83,363",0,"$998/ Approx. ₹83,363",Orange,Veronica Beard is known for her versatile blazers - they're meant to be worn with any of the brand's 'Dickey' styles to create an effortlessly cool layered look. This 'Bexley' one is tailored from lightweight linen-blend in a vibrant orange and has padded shoulders and peak lapels. Tortoiseshell-effect buttons adorn the front to make it look like a double-breasted design at first glance.,"Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit
Slightly short in arms
Mid-weight, non-stretchy fabric
Model is 175cm/ 5'9"" and is wearing a US 2
View size guide","Orange linen-blend 
Concealed hook fastenings at front 
55% linen, 43% viscose, 2% elastane; lining: 96% polyester, 4% elastane 
Dry clean",1647597336245448
https://www.net-a-porter.com/en-in/shop/product/burberry/clothing/casual-jackets/reversible-corduroy-trimmed-quilted-shell-and-checked-cotton-jacket/1647597325109267,coats and jackets,Reversible corduroy-trimmed quilted shell and checked cotton jacket,,BURBERRY,"$1,924/ Approx. ₹160,711",0,"$1,924/ Approx. ₹160,711",Navy,"Burberry's quilted jacket is reversible, so you can wear it whichever way best matches your outfit. It's made from navy shell that's trimmed with corduroy, and has a cotton lining printed with the house's signature checks. It's padded to keep you warm.","Size & Fit
Fits true to size, take your normal size
Designed for a loose fit, use the belt to cinch in at the waist
Heavy-duty, non-stretchy fabric
Model is 175cm/ 5'9"" and is wearing a size Small
Model measurements:
Bust: 78cm/ 31""
Waist: 62cm/ 24.5""
Hip: 92cm/ 36""
View size guide","Navy shell and cotton-corduroy, multicolored cotton 
Snap fastenings through front 
100% polyester; trim: 100% cotton; filling: 100% polyester; lining: 100% cotton 
Dry clean",1647597325109267
https://www.net-a-porter.com/en-in/shop/product/the-frankie-shop/clothing/vests-and-gilets/chelsea-twill-vest/1647597337116254,coats and jackets,Chelsea twill vest,,THE FRANKIE SHOP,"$300/ Approx. ₹25,057",0,"$300/ Approx. ₹25,057",Beige,"All the coolest fashion editors, celebrities and influencers have been wearing waistcoats for the past few seasons, and the trend shows no signs of slowing down. The Frankie Shop's 'Chelsea' version is made from beige twill blended with touches of breathable linen and has a relaxed shape that's lined for smoothness.","Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size Small
Model measurements:
Bust: 79cm/ 31""
Waist: 61cm/ 24""
Hip: 89cm/ 35""
View size guide","Beige twill 
Button fastenings through front 
72% viscose, 28% linen; lining: 100% viscose 
Dry clean",1647597337116254
https://www.net-a-porter.com/en-in/shop/product/moncler/clothing/casual-jackets/quilted-shell-jacket/1647597338918085,coats and jackets,Quilted shell jacket,,MONCLER,"$2,157/ Approx. ₹180,173",0,"$2,157/ Approx. ₹180,173",Light brown,"Inspired by smart shirting, Moncler’s jacket is designed to be worn with the matching mini skirt from our edit, so you can easily create a coordinated set. It's made from shell that's quilted to create an interesting checked motif and has elasticated cuffs and the signature logo appliqué.","Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit
Quilted, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing an IT 40
Model measurements:
Bust: 81cm/ 32""
Waist: 65cm/ 25.5""
Hip: 92cm/ 36""
View size guide","Beige shell  
Two-way zip fastening through front 
100% polyamide  
Machine wash",1647597338918085
https://www.net-a-porter.com/en-in/shop/product/ganni/clothing/casual-jackets/denim-blazer/1647597339029410,coats and jackets,Denim blazer,,GANNI,"$422/ Approx. ₹35,250",0,"$422/ Approx. ₹35,250",Light denim,"GANNI incorporates sharp tailoring elements into this traditional blazer, and the resulting design is so cool. Made from faded denim, this style has chest pockets and partial lapels. The exposed seams accentuate the nipped-in waist.","Size & Fit
GANNI follows its own size guide, please refer to below:
EU 32 = UK 4/ US 0/ FR 34/ IT 38
EU 34 = UK 6/ US 2/ FR 36/ IT 40
EU 36 = UK 8/ US 4/ FR 38/ IT 42
EU 38 = UK 10/ US 6/ FR 40/ IT 44
EU 40 = UK 12/ US 8-10/ FR 42/ IT 46
EU 42 = UK 14/ US 10-12/ FR 44/ IT 48
EU 44 = UK 16/ US 14/ FR 46/ IT 50
EU 46 = UK 18/ US 16/ FR 48/ IT 52
EU 48 = UK 20/ US 18/ FR 50/ IT 56
EU 50 = UK 22/ US 20/ FR 52/ IT 58
EU 52 = UK 24/ US 22/ FR 54/ IT 60
Fits true to size, take your normal size
Designed for a slim fit
Mid-weight, non-stretchy fabric
Model is 175cm/ 5'9"" and is wearing an EU 34
Model measurements:
Bust: 78cm/ 31""
Waist: 62cm/ 24.5""
Hip: 83cm/ 32.5""
View size guide","Light blue denim 
Button fastenings through front 
98% organic cotton, 2% elastane  
Dry clean",1647597339029410
https://www.net-a-porter.com/en-in/shop/product/ralph-lauren-collection/clothing/blazers/elliot-logo-appliqued-striped-wool-and-cotton-blend-twill-blazer/1647597333184323,coats and jackets,Elliot logo-appliquéd striped wool and cotton-blend twill blazer,RUNWAY,RALPH LAUREN COLLECTION,"$3,833/ Approx. ₹320,169",0,"$3,833/ Approx. ₹320,169",Navy,Ralph Lauren Collection’s ‘Elliot’ blazer perfectly embodies the label's signature preppy aesthetic. It’s tailored from a striped wool and cotton-blend twill and has padded shoulders for structure and a bullion patch appliquéd on the chest.,"Size & Fit
Fits true to size, take your normal size
Tailored for slim fit
Mid-weight, non-stretchy fabric
Model is 175cm/ 5'9"" and is wearing a US 4
Model measurements:
Bust: 80.1cm/ 31.5""
Waist: 64.8cm/ 25.5""
Hip: 90.5cm/ 35""
View size guide","Navy, light-blue and cream wool and cotton-blend twill  
Button fastening at front  
60% wool, 40% cotton; lining: 94% cupro, 6% elastane  
Specialist clean",1647597333184323
https://www.net-a-porter.com/en-in/shop/product/khaite/clothing/biker-jackets/hammond-belted-leather-biker-jacket/1647597333207554,coats and jackets,Hammond belted leather biker jacket,Low stock,KHAITE,"$8,263/ Approx. ₹690,130",0,"$8,263/ Approx. ₹690,130",Black,"Khaite's 'Hammond' jacket combines elements from classic trench and motorcycle styles, resulting in something that's equally cool and has a bit of a masculine feel. Made from leather, it has a boxy silhouette and is complete with storm flaps, shoulder epaulettes and buckle-fastening tabs at the cuffs and belted waist.","Size & Fit
Fits true to size, however those who are between sizes should take the smaller size
Designed for a boxy fit, cut to be worn loose
Cropped length
Supple, non-stretchy leather
Model is 180cm/ 5’11” and is wearing a size Small
View size guide","Black leather 
Asymmetric button fastenings and concealed hook fastenings at front  
100% leather (Calf); buttons: 100% horn (Buffalo)",1647597333207554
https://www.net-a-porter.com/en-in/shop/product/moncler/clothing/vests-and-gilets/ghany-quilted-shell-down-vest/1647597338909931,coats and jackets,Ghany quilted shell down vest,,MONCLER,"$1,276/ Approx. ₹106,659",0,"$1,276/ Approx. ₹106,659",Red,"Moncler launched in the French mountain village of Monestier-de-Clermont, creating cozy sleeping bags for frosty conditions. This 'Ghany' vest is made with the same insulating principles - it's cut from lightweight shell that's padded with down for warmth. Wear yours during tricky transitional weather, layering it over slim sweaters or under overcoats.","Size & Fit
Size 0 = XS, 1 = S, 2 = M, 3 = L, 4 = XL, 5 = XXL
Fits true to size, take your normal size
Take the next size up if you wish to achieve a looser fit for layering
Designed for a close fit
Padded, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing the designer's size 1
View size guide","Red shell 
Two-way zip fastening through front 
100% polyamide; filling: 90% down, 10% feathers (Goose) 
Machine wash",1647597338909931
https://www.net-a-porter.com/en-in/shop/product/az-factory/clothing/blazers/plus-lutz-huelle-simone-wool-blend-twill-blazer/1647597339166015,coats and jackets,+ Lutz Huelle Simone wool-blend twill blazer,,AZ FACTORY,"$1,397/ Approx. ₹116,691",0,"$1,397/ Approx. ₹116,691",Black,"Designed in collaboration with Lutz Huelle, AZ Factory's 'Simone' blazer is part of the 'P is for Paris' collection, which exudes playful femininity and sophistication. It's tailored from wool-blend twill in a slim shape with a nipped-in waist and sharply padded shoulders.","Size & Fit
Fits true to size, take your normal size
Designed for a slim fit
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a FR 36
Model measurements:
Bust: 79cm/ 31""
Waist: 61cm/ 24""
Hip: 89cm/ 35""
View size guide","Black wool-blend twill 
Button fastenings through front 
50% wool, 50% viscose 
Dry clean",1647597339166015
https://www.net-a-porter.com/en-in/shop/product/we-norwegians/sport/outerwear/lyngen-hooded-ventiler-cotton-coat/1647597333871745,coats and jackets,Lyngen hooded Ventile® cotton coat,,WE NORWEGIANS,"$784/ Approx. ₹65,457",0,"$784/ Approx. ₹65,457",Camel,"We Norwegians' 'Lyngen' coat is made from durable Ventile® cotton, which was originally created for Air Force personnel to offer both breathability and warmth. It has adjustable metal-tipped ties at the hood and snap-fastening cuffs.","Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size Small
View size guide","Camel Ventile® cotton 
Snap and concealed zip fastening through front  
100% Ventile® cotton  
Dry clean  
Designer color: Cinnamon",1647597333871745
https://www.net-a-porter.com/en-in/shop/product/victoria-beckham/clothing/casual-jackets/leather-jacket/1647597338669848,coats and jackets,Leather jacket,,VICTORIA BECKHAM,"$1,977/ Approx. ₹165,062",0,"$1,977/ Approx. ₹165,062",Black,"Victoria Beckham's jacket is a sophisticated take on classic varsity styles. Made from black leather, it has a slightly loose shape emphasized by voluminous raglan sleeves and ribbed trims. Layer yours over a simple tee.","Size & Fit
Fits true to size, take your normal size
Designed for a slightly loose fit
Ribbed hem
Supple, non-stretchy leather
Model is 177cm/ 5'10"" and is wearing a UK 8
Model measurements:
Bust: 82cm/ 32.5”
Waist: 69cm/ 27”
Hip: 87cm/ 34.5”
View size guide","Black leather (Cow) 
Snap fastenings through front 
100% leather; lining1: 100% viscose; lining2: 100% polyester; lining3: 95% cotton, 5% elastane 
Specialist clean",1647597338669848
https://www.net-a-porter.com/en-in/shop/product/givenchy/clothing/casual-jackets/embroidered-ribbed-wool-bomber-jacket/1647597323517655,coats and jackets,Embroidered ribbed wool bomber jacket,,GIVENCHY,"$2,535/ Approx. ₹211,719",0,"$2,535/ Approx. ₹211,719",Black,"Givenchy's collections reflect the unofficial uniform of Parisian women. Expertly tailored from plush wool, this bomber jacket is reminiscent of varsity styles with its striped, ribbed trims and graphic 'G' logo embroidered at the chest.","Size & Fit
Fits true to size, take your normal size
Designed for a relaxed fit
Dropped shoulder seam
Ribbed hem
Weighted, non-stretchy fabric with slightly stretchy panels
Model is 175cm/ 5'9"" and is wearing a size Small
View size guide","Black and white wool 
Snap fastenings through front 
100% wool",1647597323517655
https://www.net-a-porter.com/en-in/shop/product/loro-piana/clothing/casual-jackets/mitty-reversible-two-tone-quilted-shell-down-jacket/1647597329802575,coats and jackets,Mitty reversible two-tone quilted shell down jacket,,LORO PIANA,"$4,696.34/ Approx. ₹392,230",0,"$4,696.34/ Approx. ₹392,230",Dark green,"There's no wrong way to wear Loro Piana's 'Mitty' jacket, thanks to its reversible design. Made from quilted shell that's filled with down for warmth, it has an army-green side and flips over to a brighter multicolored style. Unzip the funnel neck to reveal the contrasting collar.","Size & Fit
Fits true to size, take your normal size
Designed for a relaxed fit
Designed to be worn multiple ways
Padded, non-stretchy fabric
Model is 180cm/ 5'11"" and is wearing an IT 40
View size guide","Multicolored shell  
Snap and two-way zip fastening at front  
100% polyamide; filling: 90% down, 10% feathers (Goose) 
Dry clean  
Designer color: Dried Oregano",1647597329802575
https://www.net-a-porter.com/en-in/shop/product/lululemon/sport/jackets/pack-it-down-quilted-glyde™-down-vest/1647597320421776,coats and jackets,Pack It Down quilted Glyde™ down vest,,LULULEMON,"$205.74/ Approx. ₹17,185",0,"$205.74/ Approx. ₹17,185",Black,"The versatility of lululemon's vest makes it a must-have in any outdoor lover's wardrobe. Cut from the label's water-resistant Glyde™ fabric, it's filled with down and quilted to distribute the padding evenly. The hood can be removed and it comes with a pouch, so you can easily 'Pack it Down' when needed.","Size & Fit
Fits true to size, take your normal size
Designed for a close fit
Quilted, non-stretchy fabric
Model is 175cm/ 5'9"" and is wearing a US 2
View size guide","Black Glyde™ 
Zip fastening through front 
85% nylon, 15% elastane; trim1: 91% nylon, 9% elastane; trim2: 100% polyester; filling: 85% down, 15% feathers (Goose) 
Machine wash",1647597320421776
https://www.net-a-porter.com/en-in/shop/product/tom-ford/clothing/blazers/double-breasted-silk-trimmed-wool-mohair-and-silk-blend-blazer/1647597337316380,coats and jackets,"Double-breasted silk-trimmed wool, mohair and silk-blend blazer",,TOM FORD,"$7,537/ Approx. ₹629,563",0,"$7,537/ Approx. ₹629,563",Black,"Trimmed with smooth silk piping, TOM FORD's double-breasted blazer is sure to make a sophisticated statement at your next soiree. It's tailored from wool, mohair and silk-blend with a contouring nipped-in waist and welt pockets for a refined finish. Forgo a shirt for an alluring look.","Size & Fit
Fits true to size, take your normal size
Designed for a slim fit
Internal shoulder pads
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing an IT 40
Model measurements:
Bust: 80cm/ 31.5""
Waist: 65cm/ 25.5""
Hip: 89cm/ 35""
View size guide","Black wool, mohair and silk-blend and silk 
Button fastenings through double-breasted front 
52% wool, 32% mohair, 16% silk; trim: 100% silk; lining: 59% cupro, 41% silk 
Dry clean",1647597337316380
